edge_type:  EUC_2D
 Dimension: 100000 
Original Loss is:  991779712.000000 
Ending Temp: 0.000012 
 Loss | Temp | Iter | Time 
 26220440.000000 | 52835.710938 | 426 | 1896.000000
 26051018.000000 | 52756.457031 | 427 | 1900.000000
 25855830.000000 | 52677.320312 | 428 | 1904.000000
 25994256.000000 | 52598.304688 | 429 | 1909.000000
 25938592.000000 | 52519.406250 | 430 | 1913.000000
 25955908.000000 | 52440.625000 | 431 | 1918.000000
 25849238.000000 | 52361.964844 | 432 | 1922.000000
 26057372.000000 | 52283.421875 | 433 | 1927.000000
 25781216.000000 | 52204.996094 | 434 | 1931.000000
 25859954.000000 | 52126.687500 | 435 | 1935.000000
 25966870.000000 | 52048.496094 | 436 | 1940.000000
 25908734.000000 | 51970.421875 | 437 | 1944.000000
 25972906.000000 | 51892.464844 | 438 | 1949.000000
 25972122.000000 | 51814.625000 | 439 | 1953.000000
 26291658.000000 | 51736.902344 | 440 | 1958.000000
 26386660.000000 | 51659.296875 | 441 | 1962.000000
 26330252.000000 | 51581.808594 | 442 | 1966.000000
 26309372.000000 | 51504.433594 | 443 | 1971.000000
 26334188.000000 | 51427.175781 | 444 | 1975.000000
 26413138.000000 | 51350.035156 | 445 | 1980.000000
 26318578.000000 | 51273.007812 | 446 | 1984.000000
 26510092.000000 | 51196.097656 | 447 | 1989.000000
 26279360.000000 | 51119.304688 | 448 | 1993.000000
 26335606.000000 | 51042.625000 | 449 | 1997.000000
 26431882.000000 | 50966.058594 | 450 | 2002.000000
 26414072.000000 | 50889.609375 | 451 | 2006.000000
 26321428.000000 | 50813.273438 | 452 | 2011.000000
 26106532.000000 | 50737.054688 | 453 | 2015.000000
 26137068.000000 | 50660.949219 | 454 | 2019.000000
 26273094.000000 | 50584.957031 | 455 | 2024.000000
 26154596.000000 | 50509.078125 | 456 | 2028.000000
 26100850.000000 | 50433.312500 | 457 | 2033.000000
 26110898.000000 | 50357.660156 | 458 | 2037.000000
 25931672.000000 | 50282.125000 | 459 | 2042.000000
 26058786.000000 | 50206.703125 | 460 | 2046.000000
 25911346.000000 | 50131.390625 | 461 | 2050.000000
 25978216.000000 | 50056.191406 | 462 | 2055.000000
 25668112.000000 | 49981.105469 | 463 | 2059.000000
 25654822.000000 | 49906.132812 | 464 | 2064.000000
 25756862.000000 | 49831.273438 | 465 | 2068.000000
 25652076.000000 | 49756.527344 | 466 | 2073.000000
 25822186.000000 | 49681.890625 | 467 | 2077.000000
 25631068.000000 | 49607.367188 | 468 | 2081.000000
 25768638.000000 | 49532.957031 | 469 | 2086.000000
 25794396.000000 | 49458.656250 | 470 | 2090.000000
 25878568.000000 | 49384.468750 | 471 | 2095.000000
 25757238.000000 | 49310.390625 | 472 | 2099.000000
 25505472.000000 | 49236.425781 | 473 | 2104.000000
 25460574.000000 | 49162.570312 | 474 | 2108.000000
 25541870.000000 | 49088.824219 | 475 | 2112.000000
 25758580.000000 | 49015.191406 | 476 | 2117.000000
 25873636.000000 | 48941.667969 | 477 | 2121.000000
 25885454.000000 | 48868.253906 | 478 | 2126.000000
 25869704.000000 | 48794.949219 | 479 | 2130.000000
 26100468.000000 | 48721.757812 | 480 | 2134.000000
 25954868.000000 | 48648.675781 | 481 | 2139.000000
 25823134.000000 | 48575.703125 | 482 | 2143.000000
 25716890.000000 | 48502.839844 | 483 | 2148.000000
 25686620.000000 | 48430.085938 | 484 | 2152.000000
 25419820.000000 | 48357.441406 | 485 | 2157.000000
 25412360.000000 | 48284.906250 | 486 | 2161.000000
 25262158.000000 | 48212.476562 | 487 | 2165.000000
 25429088.000000 | 48140.156250 | 488 | 2170.000000
 25629674.000000 | 48067.945312 | 489 | 2174.000000
 25636314.000000 | 47995.843750 | 490 | 2179.000000
 25787904.000000 | 47923.847656 | 491 | 2183.000000
 25819154.000000 | 47851.960938 | 492 | 2187.000000
 25517822.000000 | 47780.183594 | 493 | 2192.000000
 25761222.000000 | 47708.511719 | 494 | 2196.000000
 25723222.000000 | 47636.949219 | 495 | 2201.000000
 25784588.000000 | 47565.492188 | 496 | 2205.000000
 25699726.000000 | 47494.144531 | 497 | 2209.000000
